Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
73.143545627594	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	71758
74.20832324028015	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	72958
75.51200556755066	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	74158
76.55777359008789	65	200.0	0.0	200.0	200.0	200.0	0.0	1200	75358
77.79202508926392	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	76558
78.85664296150208	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	77758
79.87943482398987	68	199.66667	0.745356	200.0	198.0	199.66666666666666	0.7453559924999298	1198	78956
80.91410541534424	69	183.16667	16.456171	200.0	154.0	183.16666666666666	16.456170743996175	1099	80055
82.01775979995728	70	189.16667	13.396725	200.0	169.0	189.16666666666666	13.396724309405721	1135	81190
83.0550696849823	71	174.66667	19.880196	200.0	149.0	174.66666666666666	19.880196734997924	1048	82238
84.00932884216309	72	147.57143	16.39562	173.0	132.0	147.57142857142858	16.39561912617551	1033	83271
85.09055781364441	73	143.5	16.807735	168.0	123.0	143.5	16.80773631397161	1148	84419
86.09702372550964	74	129.75	10.848387	145.0	116.0	129.75	10.848386976873567	1038	85457
87.09073829650879	75	130.75	14.157595	152.0	115.0	130.75	14.157595134767769	1046	86503
88.09123110771179	76	122.888885	8.849915	144.0	112.0	122.88888888888889	8.849914556328834	1106	87609
89.152263879776	77	122.111115	12.810104	143.0	104.0	122.11111111111111	12.810104036739856	1099	88708
90.06103825569153	78	118.55556	14.568696	142.0	98.0	118.55555555555556	14.568696358296679	1067	89775
91.0096218585968	79	105.5	5.181699	115.0	96.0	105.5	5.181698563212646	1055	90830
91.93029499053955	80	118.22222	10.506906	139.0	98.0	118.22222222222223	10.50690543063918	1064	91894
92.91217398643494	81	119.888885	9.42154	129.0	103.0	119.88888888888889	9.421540855866699	1079	92973
93.82788610458374	82	126.25	10.951598	141.0	111.0	126.25	10.951598056904755	1010	93983
94.74786520004272	83	126.875	9.061422	138.0	108.0	126.875	9.061422349719717	1015	94998
95.70070767402649	84	132.125	8.521113	145.0	119.0	132.125	8.521113483577132	1057	96055
96.80394673347473	85	136.875	7.4067116	145.0	122.0	136.875	7.406711483512774	1095	97150
97.747478723526	86	148.28572	7.1457133	156.0	134.0	148.28571428571428	7.145713714514171	1038	98188
98.76206731796265	87	146.57143	4.4354787	152.0	139.0	146.57142857142858	4.435478484645721	1026	99214
99.71348166465759	88	155.0	8.417668	169.0	144.0	155.0	8.41766849294642	1085	100299
100.72062969207764	89	174.5	7.9529867	184.0	160.0	174.5	7.952986860293433	1047	101346
101.75019216537476	90	194.0	8.426149	200.0	176.0	194.0	8.426149773176359	1164	102510
102.87035250663757	91	197.16667	4.0173235	200.0	191.0	197.16666666666666	4.017323597731316	1183	103693
103.95030927658081	92	198.66667	2.9814239	200.0	192.0	198.66666666666666	2.981423969999719	1192	104885
105.05494713783264	93	191.83333	6.7433095	200.0	180.0	191.83333333333334	6.743309441381303	1151	106036
106.04778337478638	94	189.16667	3.9334745	196.0	184.0	189.16666666666666	3.933474573735315	1135	107171
107.10204696655273	95	194.16667	5.3670807	200.0	185.0	194.16666666666666	5.367080729368206	1165	108336
108.07169079780579	96	176.33333	6.315765	187.0	169.0	176.33333333333334	6.315765107165472	1058	109394
109.11057758331299	97	176.66667	2.924988	181.0	172.0	176.66666666666666	2.9249881291307074	1060	110454
109.82378816604614	98	179.83333	7.266743	188.0	169.0	179.83333333333334	7.26674311886388	1079	111533
110.51448512077332	99	177.0	6.6833124	186.0	168.0	177.0	6.683312551921141	1062	112595
