Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.7028307914733887	0	23.136364	12.66992	62.0	9.0	23.136363636363637	12.669919475045303	1018	1018
1.0862436294555664	1	54.42105	22.370834	109.0	19.0	54.421052631578945	22.37083578297442	1034	2052
1.3933403491973877	2	77.35714	32.93198	181.0	39.0	77.35714285714286	32.93197999092142	1083	3135
1.6777410507202148	3	84.666664	26.624968	142.0	47.0	84.66666666666667	26.624967396954474	1016	4151
2.001002311706543	4	94.916664	33.084385	157.0	45.0	94.91666666666667	33.084382854889235	1139	5290
2.314873218536377	5	115.22222	38.62578	200.0	63.0	115.22222222222223	38.625776591337946	1037	6327
2.631164312362671	6	106.4	22.01454	137.0	69.0	106.4	22.01454064930722	1064	7391
2.949920415878296	7	119.333336	34.38669	170.0	77.0	119.33333333333333	34.386689931490125	1074	8465
3.2387046813964844	8	125.75	35.163013	197.0	80.0	125.75	35.16301323834463	1006	9471
3.5613718032836914	9	186.0	15.3731365	200.0	161.0	186.0	15.37313674346694	1116	10587
3.892606735229492	10	145.625	54.62128	200.0	77.0	145.625	54.62128133795471	1165	11752
4.2647929191589355	11	143.375	56.169247	200.0	70.0	143.375	56.16924759154247	1147	12899
4.56907057762146	12	111.44444	40.806076	200.0	64.0	111.44444444444444	40.80607555829322	1003	13902
4.885684013366699	13	114.333336	58.404716	200.0	49.0	114.33333333333333	58.40471822645077	1029	14931
5.231150388717651	14	99.75	55.11371	200.0	17.0	99.75	55.113708216135606	1197	16128
5.515395164489746	15	67.53333	46.359272	185.0	19.0	67.53333333333333	46.35927331421646	1013	17141
5.799026250839233	16	56.555557	44.29475	200.0	16.0	56.55555555555556	44.29474789812021	1018	18159
6.115684747695923	17	121.333336	75.91076	200.0	15.0	121.33333333333333	75.91076632760628	1092	19251
6.437485218048096	18	168.33333	30.597748	194.0	104.0	168.33333333333334	30.597748646301124	1010	20261
6.746380567550659	19	167.5	18.768324	200.0	143.0	167.5	18.76832437912346	1005	21266
7.077182292938232	20	159.14285	8.201543	173.0	147.0	159.14285714285714	8.201542911089899	1114	22380
7.385082960128784	21	133.375	42.266823	163.0	24.0	133.375	42.266823573578364	1067	23447
7.7019264698028564	22	156.28572	8.344618	170.0	141.0	156.28571428571428	8.344618209434419	1094	24541
8.01611328125	23	154.85715	11.204955	168.0	137.0	154.85714285714286	11.204955172072902	1084	25625
8.35195016860962	24	151.57143	14.311405	169.0	126.0	151.57142857142858	14.311405470135078	1061	26686
8.666001081466675	25	143.71428	5.9453287	151.0	136.0	143.71428571428572	5.94532915619566	1006	27692
8.985212326049805	26	136.0	10.173495	153.0	123.0	136.0	10.173494974687902	1088	28780
9.286787033081055	27	114.888885	34.255394	135.0	20.0	114.88888888888889	34.25539517748164	1034	29814
9.60205864906311	28	121.0	11.234866	138.0	101.0	121.0	11.234866364235145	1089	30903
9.924969673156738	29	110.6	26.40909	133.0	35.0	110.6	26.409089344390498	1106	32009
10.249175548553467	30	117.22222	5.691666	125.0	109.0	117.22222222222223	5.691665988829199	1055	33064
10.604687213897705	31	124.111115	7.809459	136.0	110.0	124.11111111111111	7.80945928480248	1117	34181
10.953387022018433	32	125.666664	8.563489	140.0	115.0	125.66666666666667	8.563488385776752	1131	35312
11.252291202545166	33	143.85715	9.598043	158.0	133.0	143.85714285714286	9.598044018423328	1007	36319
11.552989482879639	34	148.42857	5.996598	156.0	140.0	148.42857142857142	5.996597674804387	1039	37358
11.885165214538574	35	161.42857	9.24055	176.0	149.0	161.42857142857142	9.240549502169275	1130	38488
12.206015348434448	36	176.5	5.823802	185.0	168.0	176.5	5.823801736552049	1059	39547
12.568992137908936	37	190.66667	6.8231635	198.0	179.0	190.66666666666666	6.82316316348624	1144	40691
12.936471700668335	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	41891
13.288123607635498	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	43091
13.632056951522827	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	44291
13.971317291259766	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	45491
14.34191632270813	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	46691
14.695694923400879	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	47891
15.02980899810791	44	191.83333	18.261223	200.0	151.0	191.83333333333334	18.261221816248284	1151	49042
15.359978675842285	45	194.33333	12.671052	200.0	166.0	194.33333333333334	12.671051872498808	1166	50208
15.70085883140564	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	51408
16.024255990982056	47	191.5	19.006578	200.0	149.0	191.5	19.00657780874821	1149	52557
16.381763696670532	48	191.66667	18.6339	200.0	150.0	191.66666666666666	18.633899812498246	1150	53707
16.74002695083618	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	54907
17.065380334854126	50	182.0	40.24922	200.0	92.0	182.0	40.24922359499622	1092	55999
17.402915716171265	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	57199
17.755939960479736	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	58399
18.103568077087402	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	59599
18.485377073287964	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	60799
18.842225551605225	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	61999
19.186743021011353	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	63199
19.526812314987183	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	64399
19.879324197769165	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	65599
