Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.712362051010132	0	23.136364	12.66992	62.0	9.0	23.136363636363637	12.669919475045303	1018	1018
3.8009583950042725	1	54.42105	22.370834	109.0	19.0	54.421052631578945	22.37083578297442	1034	2052
5.075021505355835	2	77.35714	32.93198	181.0	39.0	77.35714285714286	32.93197999092142	1083	3135
6.191155433654785	3	84.666664	26.624968	142.0	47.0	84.66666666666667	26.624967396954474	1016	4151
7.254522323608398	4	94.916664	33.084385	157.0	45.0	94.91666666666667	33.084382854889235	1139	5290
8.429563283920288	5	115.22222	38.62578	200.0	63.0	115.22222222222223	38.625776591337946	1037	6327
9.38706374168396	6	106.4	22.01454	137.0	69.0	106.4	22.01454064930722	1064	7391
10.603972911834717	7	119.333336	34.38669	170.0	77.0	119.33333333333333	34.386689931490125	1074	8465
11.449774503707886	8	125.75	35.163013	197.0	80.0	125.75	35.16301323834463	1006	9471
12.77295184135437	9	186.0	15.3731365	200.0	161.0	186.0	15.37313674346694	1116	10587
14.097633600234985	10	145.625	54.62128	200.0	77.0	145.625	54.62128133795471	1165	11752
15.25274395942688	11	143.375	56.169247	200.0	70.0	143.375	56.16924759154247	1147	12899
16.42044186592102	12	111.44444	40.806076	200.0	64.0	111.44444444444444	40.80607555829322	1003	13902
17.37718415260315	13	114.333336	58.404716	200.0	49.0	114.33333333333333	58.40471822645077	1029	14931
18.759949445724487	14	99.75	55.11371	200.0	17.0	99.75	55.113708216135606	1197	16128
19.68440866470337	15	67.53333	46.359272	185.0	19.0	67.53333333333333	46.35927331421646	1013	17141
20.894662857055664	16	56.555557	44.29475	200.0	16.0	56.55555555555556	44.29474789812021	1018	18159
21.979183673858643	17	121.333336	75.91076	200.0	15.0	121.33333333333333	75.91076632760628	1092	19251
23.084107875823975	18	168.33333	30.597748	194.0	104.0	168.33333333333334	30.597748646301124	1010	20261
24.257137537002563	19	167.5	18.768324	200.0	143.0	167.5	18.76832437912346	1005	21266
25.302804470062256	20	159.14285	8.201543	173.0	147.0	159.14285714285714	8.201542911089899	1114	22380
26.550537109375	21	133.375	42.266823	163.0	24.0	133.375	42.266823573578364	1067	23447
27.818805932998657	22	156.28572	8.344618	170.0	141.0	156.28571428571428	8.344618209434419	1094	24541
28.98966383934021	23	154.85715	11.204955	168.0	137.0	154.85714285714286	11.204955172072902	1084	25625
29.926762580871582	24	151.57143	14.311405	169.0	126.0	151.57142857142858	14.311405470135078	1061	26686
30.950249910354614	25	143.71428	5.9453287	151.0	136.0	143.71428571428572	5.94532915619566	1006	27692
31.97466731071472	26	136.0	10.173495	153.0	123.0	136.0	10.173494974687902	1088	28780
33.00741696357727	27	114.888885	34.255394	135.0	20.0	114.88888888888889	34.25539517748164	1034	29814
34.44528841972351	28	121.0	11.234866	138.0	101.0	121.0	11.234866364235145	1089	30903
35.64706206321716	29	110.6	26.40909	133.0	35.0	110.6	26.409089344390498	1106	32009
36.90804147720337	30	117.22222	5.691666	125.0	109.0	117.22222222222223	5.691665988829199	1055	33064
38.05981230735779	31	124.111115	7.809459	136.0	110.0	124.11111111111111	7.80945928480248	1117	34181
39.21021795272827	32	125.666664	8.563489	140.0	115.0	125.66666666666667	8.563488385776752	1131	35312
40.426121950149536	33	143.85715	9.598043	158.0	133.0	143.85714285714286	9.598044018423328	1007	36319
41.34266805648804	34	148.42857	5.996598	156.0	140.0	148.42857142857142	5.996597674804387	1039	37358
42.62729859352112	35	161.42857	9.24055	176.0	149.0	161.42857142857142	9.240549502169275	1130	38488
43.576722860336304	36	176.5	5.823802	185.0	168.0	176.5	5.823801736552049	1059	39547
44.90045738220215	37	190.66667	6.8231635	198.0	179.0	190.66666666666666	6.82316316348624	1144	40691
46.128058433532715	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	41891
47.29265379905701	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	43091
48.642218589782715	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	44291
49.7400107383728	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	45491
51.093327045440674	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	46691
52.44382953643799	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	47891
53.46438527107239	44	191.83333	18.261223	200.0	151.0	191.83333333333334	18.261221816248284	1151	49042
54.7981915473938	45	194.33333	12.671052	200.0	166.0	194.33333333333334	12.671051872498808	1166	50208
55.996286392211914	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	51408
57.194769859313965	47	191.5	19.006578	200.0	149.0	191.5	19.00657780874821	1149	52557
58.53839302062988	48	191.66667	18.6339	200.0	150.0	191.66666666666666	18.633899812498246	1150	53707
59.59838795661926	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	54907
60.88767385482788	50	182.0	40.24922	200.0	92.0	182.0	40.24922359499622	1092	55999
62.15096974372864	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	57199
63.322001218795776	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	58399
64.66929721832275	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	59599
65.77607989311218	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	60799
67.13441586494446	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	61999
68.49073195457458	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	63199
69.56086254119873	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	64399
70.91488265991211	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	65599
