Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
352.3910713195801	62	200.0	0.0	200.0	200.0	200.0	0.0	5200	324430
357.48066329956055	63	200.0	0.0	200.0	200.0	200.0	0.0	5200	329630
362.64302611351013	64	200.0	0.0	200.0	200.0	200.0	0.0	5200	334830
368.0573134422302	65	200.0	0.0	200.0	200.0	200.0	0.0	5200	340030
373.16037154197693	66	198.53847	7.3076925	200.0	162.0	198.53846153846155	7.307692307692308	5162	345192
378.58997225761414	67	199.38461	3.0769234	200.0	184.0	199.3846153846154	3.0769230769230766	5184	350376
383.98285460472107	68	198.53847	7.3076925	200.0	162.0	198.53846153846155	7.307692307692308	5162	355538
389.0601239204407	69	197.23077	9.31627	200.0	156.0	197.23076923076923	9.316270681355498	5128	360666
394.4251697063446	70	195.53847	11.609779	200.0	154.0	195.53846153846155	11.609779595174093	5084	365750
399.5928807258606	71	189.22223	23.190567	200.0	95.0	189.22222222222223	23.19056853843395	5109	370859
404.80319571495056	72	183.53572	26.074732	200.0	104.0	183.53571428571428	26.074730710644996	5139	375998
410.0445628166199	73	192.5	21.14283	200.0	108.0	192.5	21.142829299060963	5005	381003
415.0492444038391	74	186.33333	24.280766	200.0	110.0	186.33333333333334	24.280765135299085	5031	386034
420.32457971572876	75	190.62962	20.221272	200.0	125.0	190.62962962962962	20.221272532305893	5147	391181
425.35343408584595	76	181.35715	29.744404	200.0	116.0	181.35714285714286	29.74440437858413	5078	396259
430.66570711135864	77	190.55556	22.118088	200.0	120.0	190.55555555555554	22.118089351099247	5145	401404
435.99215483665466	78	196.46153	11.150132	200.0	147.0	196.46153846153845	11.150132007603418	5108	406512
441.1443648338318	79	198.42308	7.884616	200.0	159.0	198.42307692307693	7.884615384615384	5159	411671
446.5283451080322	80	182.60715	37.41308	200.0	78.0	182.60714285714286	37.41307953654929	5113	416784
451.7749171257019	81	193.07692	17.022436	200.0	129.0	193.07692307692307	17.022435595691572	5020	421804
456.85796642303467	82	196.8077	15.961539	200.0	117.0	196.80769230769232	15.96153846153846	5117	426921
462.1769347190857	83	194.46153	19.631668	200.0	113.0	194.46153846153845	19.631667449911262	5056	431977
467.32928919792175	84	198.23077	6.428947	200.0	170.0	198.23076923076923	6.42894711027751	5154	437131
472.5013372898102	85	197.07692	14.615385	200.0	124.0	197.07692307692307	14.615384615384615	5124	442255
477.68855023384094	86	197.92308	10.384614	200.0	146.0	197.92307692307693	10.384615384615385	5146	447401
482.81919741630554	87	199.53847	2.3076923	200.0	188.0	199.53846153846155	2.307692307692307	5188	452589
488.0401391983032	88	196.6923	12.3903475	200.0	140.0	196.69230769230768	12.390347455143122	5114	457703
493.2011282444	89	200.0	0.0	200.0	200.0	200.0	0.0	5200	462903
498.5736184120178	90	197.03847	14.807693	200.0	123.0	197.03846153846155	14.807692307692307	5123	468026
503.9922790527344	91	200.0	0.0	200.0	200.0	200.0	0.0	5200	473226
509.2104082107544	92	200.0	0.0	200.0	200.0	200.0	0.0	5200	478426
514.6655914783478	93	198.96153	5.1923075	200.0	173.0	198.96153846153845	5.192307692307692	5173	483599
520.1665000915527	94	200.0	0.0	200.0	200.0	200.0	0.0	5200	488799
525.3112924098969	95	200.0	0.0	200.0	200.0	200.0	0.0	5200	493999
530.6750452518463	96	200.0	0.0	200.0	200.0	200.0	0.0	5200	499199
536.058961391449	97	200.0	0.0	200.0	200.0	200.0	0.0	5200	504399
540.9006962776184	98	199.96153	0.1923077	200.0	199.0	199.96153846153845	0.19230769230769226	5199	509598
544.9196670055389	99	199.57692	2.1153848	200.0	189.0	199.57692307692307	2.1153846153846154	5189	514787
